Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
09/08/23,Everything Else,3764,Apparel,Coats,Brand C,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",15.55,58530.2
09/08/23,Company 9,2716,Footwear,Sneakers,Generic,New,7,Chicago,"10 Fictional St, Company 9 City, State 10",67.06,182134.96
09/08/23,Everything Else,2727,Apparel,Shirts,Brand B,New,L,LA,"1 Fictional St, Everything Else City, State 01",0.26,709.02
09/08/23,Everything Else,1813,Apparel,Shirts,Brand B,New,M,Chicago,"1 Fictional St, Everything Else City, State 01",31.09,56366.17
09/08/23,Company 3,1118,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"4 Fictional St, Company 3 City, State 04",87.03,97299.54
09/08/23,Company 4,2671,Footwear,Boots,Brand C,Gently Used,8,Nashville,"5 Fictional St, Company 4 City, State 05",0.15,400.65
09/08/23,Company 16,1330,Footwear,Sneakers,Brand A,New,10,LA,"17 Fictional St, Company 16 City, State 17",635.03,844589.9
09/08/23,Company 5,4400,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",0.01,44
09/08/23,Company 2,1746,Apparel,Coats,Generic,Gently Used,XXL,NY,"3 Fictional St, Company 2 City, State 03",8.49,14823.54
09/08/23,Everything Else,4565,Footwear,Sneakers,Brand A,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",2.8,12782
09/08/23,Everything Else,2845,Footwear,Sneakers,Brand C,New,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.07,199.15
09/08/23,Company 5,1469,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"6 Fictional St, Company 5 City, State 06",3.45,5068.05
09/08/23,Company 4,2515,Apparel,Shirts,Brand C,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",111.3,279919.5
09/08/23,Company 3,1908,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"4 Fictional St, Company 3 City, State 04",0.03,57.24
09/08/23,Everything Else,3212,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.56,1798.72
09/08/23,Company 14,2716,Apparel,Shirts,Brand C,Gently Used,S,Chicago,"15 Fictional St, Company 14 City, State 15",647.02,1757306.32
09/08/23,Company 3,2088,Footwear,Sneakers,Brand A,New,5,Chicago,"4 Fictional St, Company 3 City, State 04",0.03,62.64
09/08/23,Company 1,1790,Apparel,Shirts,Brand B,Worn,XXL,Chicago,"2 Fictional St, Company 1 City, State 02",187.96,336448.4
09/08/23,Everything Else,2372,Footwear,Boots,Generic,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",0.89,2111.08
10/08/23,Company 4,2644,Footwear,Sneakers,Brand A,Gently Used,12,NY,"5 Fictional St, Company 4 City, State 05",1271.28,3361264.32
10/08/23,Everything Else,3814,Footwear,Sneakers,Generic,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",1.47,5606.58
10/08/23,Company 4,4832,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,"5 Fictional St, Company 4 City, State 05",1.18,5701.76
10/08/23,Everything Else,2127,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",15.68,33351.36
10/08/23,Everything Else,4059,Apparel,Shirts,Brand C,Gently Used,L,Nashville,"1 Fictional St, Everything Else City, State 01",992.6,4028963.4
10/08/23,Company 11,4249,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"12 Fictional St, Company 11 City, State 12",0.28,1189.72
10/08/23,Company 17,2006,Footwear,Boots,Brand C,Gently Used,8,Atlanta,"18 Fictional St, Company 17 City, State 18",16.64,33379.84
11/08/23,Everything Else,2921,Apparel,Coats,Brand C,New,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",5.66,16532.86
11/08/23,Everything Else,1523,Footwear,Sneakers,Generic,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",29.38,44745.74
11/08/23,Company 3,3496,Apparel,Coats,Brand A,Gently Used,S,LA,"4 Fictional St, Company 3 City, State 04",1855.24,6485919.04
11/08/23,Company 5,2961,Footwear,Boots,Brand A,Gently Used,9,LA,"6 Fictional St, Company 5 City, State 06",4778.71,14149760.31
11/08/23,Everything Else,2221,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",1.34,2976.14
11/08/23,Company 2,3352,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"3 Fictional St, Company 2 City, State 03",19.27,64593.04
11/08/23,Everything Else,2750,Footwear,Boots,Generic,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",19.72,54230
11/08/23,Everything Else,2553,Footwear,Sneakers,Brand A,New,5,Chicago,"1 Fictional St, Everything Else City, State 01",0.08,204.24
11/08/23,Company 4,4299,Footwear,Sneakers,Brand B,Worn,12,Nashville,"5 Fictional St, Company 4 City, State 05",213.48,917750.52
11/08/23,Everything Else,1988,Footwear,Boots,Generic,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",23.98,47672.24
11/08/23,Company 13,3730,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"14 Fictional St, Company 13 City, State 14",56.51,210782.3
12/08/23,Everything Else,4010,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",2.04,8180.4
12/08/23,Everything Else,2048,Footwear,Boots,Brand C,New,5,Chicago,"1 Fictional St, Everything Else City, State 01",4.2,8601.6
12/08/23,Everything Else,3240,Footwear,Sneakers,Brand C,Worn,6,Chicago,"1 Fictional St, Everything Else City, State 01",1590.01,5151632.4
12/08/23,Company 3,1728,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"4 Fictional St, Company 3 City, State 04",0.04,69.12
12/08/23,Company 3,4048,Apparel,Shirts,Brand A,New,M,Atlanta,"4 Fictional St, Company 3 City, State 04",0.32,1295.36
12/08/23,Company 7,2580,Footwear,Sneakers,Brand A,New,11,NY,"8 Fictional St, Company 7 City, State 08",2040.84,5265367.2
12/08/23,Company 13,2724,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"14 Fictional St, Company 13 City, State 14",0.08,217.92
12/08/23,Company 11,3360,Apparel,Coats,Brand B,Gently Used,XL,Chicago,"12 Fictional St, Company 11 City, State 12",6.99,23486.4
12/08/23,Company 11,6032,Apparel,Shirts,Generic,Gently Used,XL,Nashville,"12 Fictional St, Company 11 City, State 12",119.3,719617.6
12/08/23,Company 5,3041,Footwear,Sneakers,Brand C,Gently Used,12,NY,"6 Fictional St, Company 5 City, State 06",250.77,762591.57
12/08/23,Company 3,2136,Apparel,Shirts,Generic,New,XXL,Chicago,"4 Fictional St, Company 3 City, State 04",67.8,144820.8
12/08/23,Company 3,3758,Footwear,Boots,Brand A,Gently Used,9,NY,"4 Fictional St, Company 3 City, State 04",4.56,17136.48
12/08/23,Everything Else,2342,Footwear,Boots,Brand A,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",34.34,80424.28
12/08/23,Company 17,2028,Footwear,Boots,Brand A,New,11,Chicago,"18 Fictional St, Company 17 City, State 18",1.17,2372.76
12/08/23,Everything Else,1471,Footwear,Boots,Brand C,New,6,Nashville,"1 Fictional St, Everything Else City, State 01",685.53,1008414.63
12/08/23,Company 8,5188,Apparel,Shirts,Brand A,Gently Used,S,LA,"9 Fictional St, Company 8 City, State 09",663.78,3443690.64
12/08/23,Everything Else,2533,Footwear,Boots,Brand A,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",2.84,7193.72
12/08/23,Everything Else,1650,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",13.14,21681
12/08/23,Everything Else,2962,Footwear,Sneakers,Generic,New,12,LA,"1 Fictional St, Everything Else City, State 01",5.11,15135.82
12/08/23,Everything Else,2027,Footwear,Boots,Generic,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",2048.45,4152208.15
13/08/23,Everything Else,7322,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",0.05,366.1
13/08/23,Everything Else,3455,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",5.99,20695.45
13/08/23,Company 2,4337,Footwear,Sneakers,Brand C,Gently Used,9,LA,"3 Fictional St, Company 2 City, State 03",1561.81,6773569.97
13/08/23,Everything Else,3731,Footwear,Sneakers,Generic,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",8.47,31601.57
13/08/23,Everything Else,3727,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",0.09,335.43
13/08/23,Everything Else,7120,Apparel,Shirts,Brand A,New,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",351.24,2500828.8
13/08/23,Company 4,3051,Apparel,Shirts,Brand B,New,S,NY,"5 Fictional St, Company 4 City, State 05",232.35,708899.85
13/08/23,Everything Else,3690,Footwear,Boots,Generic,Worn,5,Atlanta,"1 Fictional St, Everything Else City, State 01",35.94,132618.6
13/08/23,Company 3,1832,Footwear,Sneakers,Brand A,Gently Used,10,LA,"4 Fictional St, Company 3 City, State 04",8.98,16451.36
13/08/23,Company 2,2602,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"3 Fictional St, Company 2 City, State 03",115.8,301311.6
13/08/23,Everything Else,4692,Footwear,Sneakers,Generic,New,9,Nashville,"1 Fictional St, Everything Else City, State 01",24.79,116314.68
13/08/23,Company 4,4929,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"5 Fictional St, Company 4 City, State 05",5.99,29524.71
13/08/23,Company 14,1975,Footwear,Sneakers,Generic,New,8,Chicago,"15 Fictional St, Company 14 City, State 15",5.5,10862.5
13/08/23,Company 3,3759,Footwear,Sneakers,Generic,New,5,Nashville,"4 Fictional St, Company 3 City, State 04",3.13,11765.67
13/08/23,Company 5,1633,Footwear,Sneakers,Brand B,Gently Used,8,LA,"6 Fictional St, Company 5 City, State 06",55.03,89863.99
14/08/23,Everything Else,5529,Apparel,Shirts,Brand B,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",41.07,227076.03
14/08/23,Company 3,1268,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",157,199076
14/08/23,Everything Else,2733,Footwear,Sneakers,Generic,Worn,8,Atlanta,"1 Fictional St, Everything Else City, State 01",99.71,272507.43
14/08/23,Everything Else,5298,Footwear,Sneakers,Brand B,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",303.32,1606989.36
14/08/23,Everything Else,773,Footwear,Boots,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",10.56,8162.88
14/08/23,Company 5,1673,Apparel,Coats,Brand A,Gently Used,XL,Atlanta,"6 Fictional St, Company 5 City, State 06",38.41,64259.93
14/08/23,Company 3,3105,Footwear,Boots,Generic,Gently Used,6,Chicago,"4 Fictional St, Company 3 City, State 04",256.71,797084.55
14/08/23,Company 4,7024,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,"5 Fictional St, Company 4 City, State 05",10.67,74946.08
14/08/23,Company 9,2566,Footwear,Boots,Generic,Worn,7,Nashville,"10 Fictional St, Company 9 City, State 10",21.74,55784.84
14/08/23,Company 8,2899,Footwear,Sneakers,Generic,Gently Used,11,NY,"9 Fictional St, Company 8 City, State 09",2.73,7914.27
14/08/23,Everything Else,5767,Footwear,Boots,Brand C,Worn,7,Chicago,"1 Fictional St, Everything Else City, State 01",1.14,6574.38
14/08/23,Company 12,2718,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"13 Fictional St, Company 12 City, State 13",1.22,3315.96
15/08/23,Everything Else,965,Footwear,Sneakers,Brand B,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",89.37,86242.05
15/08/23,Everything Else,1902,Apparel,Shirts,Brand B,Worn,L,Atlanta,"1 Fictional St, Everything Else City, State 01",33.18,63108.36
15/08/23,Company 5,1569,Footwear,Sneakers,Brand B,New,8,NY,"6 Fictional St, Company 5 City, State 06",879.56,1380029.64
15/08/23,Everything Else,3643,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",0.27,983.61
15/08/23,Everything Else,4040,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.37,1494.8
15/08/23,Company 11,2298,Footwear,Sneakers,Generic,Gently Used,9,Atlanta,"12 Fictional St, Company 11 City, State 12",50.31,115612.38
15/08/23,Company 14,2188,Footwear,Sneakers,Brand B,Worn,12,Atlanta,"15 Fictional St, Company 14 City, State 15",206.71,452281.48
15/08/23,Company 11,706,Apparel,Coats,Brand C,Gently Used,S,Atlanta,"12 Fictional St, Company 11 City, State 12",1.23,868.38
15/08/23,Everything Else,2395,Footwear,Sneakers,Brand A,New,10,Nashville,"1 Fictional St, Everything Else City, State 01",1.52,3640.4
15/08/23,Everything Else,1930,Apparel,Shirts,Brand B,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",0.19,366.7
15/08/23,Everything Else,6359,Footwear,Boots,Brand C,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",11.78,74909.02
15/08/23,Everything Else,6932,Apparel,Coats,Generic,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",3365.03,23326387.96
16/08/23,Company 10,4006,Footwear,Boots,Brand C,Worn,12,Chicago,"11 Fictional St, Company 10 City, State 11",46.39,185838.34
16/08/23,Everything Else,2009,Apparel,Coats,Brand B,Worn,XL,NY,"1 Fictional St, Everything Else City, State 01",6.78,13621.02
16/08/23,Everything Else,3533,Footwear,Boots,Generic,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",0.95,3356.35
16/08/23,Everything Else,856,Footwear,Boots,Brand C,Worn,12,NY,"1 Fictional St, Everything Else City, State 01",1.01,864.56
16/08/23,Company 3,3405,Footwear,Sneakers,Generic,Gently Used,6,LA,"4 Fictional St, Company 3 City, State 04",0.94,3200.7
16/08/23,Company 3,4312,Footwear,Sneakers,Brand B,New,8,Chicago,"4 Fictional St, Company 3 City, State 04",183.71,792157.52
16/08/23,Company 3,3630,Footwear,Boots,Brand C,Gently Used,8,NY,"4 Fictional St, Company 3 City, State 04",316.17,1147697.1
16/08/23,Company 3,2222,Footwear,Sneakers,Brand C,New,5,NY,"4 Fictional St, Company 3 City, State 04",108.13,240264.86
16/08/23,Company 3,2846,Footwear,Boots,Brand A,Gently Used,5,Atlanta,"4 Fictional St, Company 3 City, State 04",0.1,284.6
16/08/23,Everything Else,1341,Footwear,Boots,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",1.01,1354.41
17/08/23,Company 2,3877,Apparel,Shirts,Generic,Gently Used,M,Nashville,"3 Fictional St, Company 2 City, State 03",1.38,5350.26
17/08/23,Everything Else,2578,Footwear,Sneakers,Brand C,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",645.27,1663506.06
17/08/23,Company 3,4553,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"4 Fictional St, Company 3 City, State 04",28.8,131126.4
17/08/23,Company 3,1374,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",29.38,40368.12
17/08/23,Everything Else,3536,Footwear,Sneakers,Generic,New,10,Atlanta,"1 Fictional St, Everything Else City, State 01",1066.07,3769623.52
17/08/23,Everything Else,1308,Apparel,Shirts,Brand A,Worn,L,Chicago,"1 Fictional St, Everything Else City, State 01",23.29,30463.32
17/08/23,Company 14,3646,Footwear,Boots,Brand C,Gently Used,12,Chicago,"15 Fictional St, Company 14 City, State 15",0.89,3244.94
18/08/23,Everything Else,5372,Apparel,Shirts,Brand C,Worn,M,Chicago,"1 Fictional St, Everything Else City, State 01",148.12,795700.64
18/08/23,Everything Else,3071,Footwear,Boots,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",0.05,153.55
18/08/23,Company 3,2488,Footwear,Boots,Generic,Gently Used,11,Chicago,"4 Fictional St, Company 3 City, State 04",0.67,1666.96
18/08/23,Company 4,2982,Footwear,Sneakers,Brand A,Gently Used,9,NY,"5 Fictional St, Company 4 City, State 05",124.64,371676.48
18/08/23,Company 7,2309,Footwear,Sneakers,Brand A,Worn,9,LA,"8 Fictional St, Company 7 City, State 08",427.39,986843.51
18/08/23,Everything Else,1561,Footwear,Sneakers,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",1.34,2091.74
18/08/23,Company 4,2503,Footwear,Boots,Brand C,Gently Used,10,Nashville,"5 Fictional St, Company 4 City, State 05",0.58,1451.74
18/08/23,Company 1,3209,Apparel,Shirts,Brand A,Gently Used,S,Chicago,"2 Fictional St, Company 1 City, State 02",4.41,14151.69
18/08/23,Company 8,3183,Apparel,Shirts,Brand B,Gently Used,S,Atlanta,"9 Fictional St, Company 8 City, State 09",36.89,117420.87
18/08/23,Company 8,1315,Footwear,Sneakers,Brand A,New,5,NY,"9 Fictional St, Company 8 City, State 09",251.48,330696.2
18/08/23,Company 3,3850,Apparel,Shirts,Generic,Gently Used,S,Nashville,"4 Fictional St, Company 3 City, State 04",61.67,237429.5
18/08/23,Company 2,3399,Footwear,Sneakers,Generic,Gently Used,9,NY,"3 Fictional St, Company 2 City, State 03",78.91,268215.09
19/08/23,Everything Else,3957,Apparel,Coats,Brand A,Gently Used,M,Chicago,"1 Fictional St, Everything Else City, State 01",5.51,21803.07
19/08/23,Company 5,4391,Footwear,Sneakers,Generic,New,12,NY,"6 Fictional St, Company 5 City, State 06",20.47,89883.77
19/08/23,Everything Else,3376,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.82,2768.32
19/08/23,Everything Else,2373,Footwear,Sneakers,Brand B,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",383.8,910757.4
19/08/23,Everything Else,3035,Footwear,Sneakers,Brand C,Worn,9,LA,"1 Fictional St, Everything Else City, State 01",1.23,3733.05
19/08/23,Company 4,3499,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,"5 Fictional St, Company 4 City, State 05",0.25,874.75
19/08/23,Company 3,4552,Footwear,Boots,Generic,Gently Used,8,NY,"4 Fictional St, Company 3 City, State 04",2,9104
19/08/23,Company 16,2064,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"17 Fictional St, Company 16 City, State 17",5.87,12115.68
19/08/23,Everything Else,3956,Footwear,Boots,Brand B,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",1.71,6764.76
19/08/23,Company 8,3592,Apparel,Coats,Brand B,Gently Used,XXL,Nashville,"9 Fictional St, Company 8 City, State 09",1.76,6321.92
19/08/23,Everything Else,853,Footwear,Sneakers,Brand B,New,12,NY,"1 Fictional St, Everything Else City, State 01",21.19,18075.07
19/08/23,Company 4,2563,Footwear,Sneakers,Generic,New,11,LA,"5 Fictional St, Company 4 City, State 05",0.37,948.31
19/08/23,Company 7,2668,Apparel,Shirts,Brand B,New,L,Atlanta,"8 Fictional St, Company 7 City, State 08",0.6,1600.8
19/08/23,Everything Else,1242,Apparel,Shirts,Brand B,New,L,NY,"1 Fictional St, Everything Else City, State 01",6.06,7526.52
19/08/23,Company 4,1461,Footwear,Boots,Brand B,Gently Used,11,Nashville,"5 Fictional St, Company 4 City, State 05",14.52,21213.72
19/08/23,Everything Else,3943,Apparel,Coats,Brand B,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",0.09,354.87
19/08/23,Company 8,3936,Footwear,Sneakers,Brand C,Gently Used,11,LA,"9 Fictional St, Company 8 City, State 09",190.54,749965.44
19/08/23,Company 7,2726,Apparel,Shirts,Brand A,Gently Used,M,Nashville,"8 Fictional St, Company 7 City, State 08",4.11,11203.86
20/08/23,Company 7,2759,Apparel,Shirts,Brand B,New,XL,Nashville,"8 Fictional St, Company 7 City, State 08",5.95,16416.05
20/08/23,Company 1,2340,Footwear,Sneakers,Brand A,New,5,Atlanta,"2 Fictional St, Company 1 City, State 02",51.12,119620.8
